sentence_id,original_text,falc_text,temperature,num_ctx,falc
232,"Nous sommes libérés de ce piège mais nous restons méfiants, car le navire reste encore une heure dans ce satané brouillard. Les jours passent inlassablement, on peut passer des heures à pêcher et à remonter les lignes ou attendre des heures à cause du mauvais temps. Le tonnelier vérifie l'étanchéité des tonnes ; une tonne mal étanche et le poisson pourrit. Ces tonnes de plus de 100 kilos sont descendues dans la cale à l'aide d'un palan. Ça sent le poisson sur le bateau ! La pire des odeurs est celle des foies. En se décomposant, les foies se transforment en huile. L'huile servira à alimenter nos fanaux mais elle sera aussi revendue comme médicament.","Il y a encore du brouillard pendant 1 heure. Quand il fait beau, les marins pêchent pendant des heures. Quand il fait mauvais, les marins s'ennuient. Le tonnelier vérifie les tonnes. Les tonnes pèsent 100 kilos. Les foies des morues sentent mauvais L'huile de foie de morues : • sert à allumer les lampes • est un médicament.",0.9,12288, « Pêchons encore un peu plus et attendons le bateau ! » Le tonnelier vérifie l'étanchéité des tonnes. Bien fait : pas de poisson perdu. On a de bonnes pêches ce jour-là !
233,"Soudain je suis ébloui par le reflet argenté de l'eau. « Gaston, aide-moi, je deviens aveugle ! - Tranquillise-toi, ta vue ne baisse pas, c'est un banc de poissons à fleur d'eau. » C'est fascinant, des centaines de morues, le dos argenté, frétillent à la surface. On accomplit les manœuvres nécessaires à l'arrêt du bateau. Les morues, affolées, tapent contre les flancs du navire. L'équipage met n'importe quel appât au bout des lignes. La rapidité du travail est affolante, les bestioles sont voraces. Les poissons s'amoncellent sur le pont. Tout à coup, le banc de poissons disparaît, plus une queue. Le dos des hommes fume à cause de leur transpiration, tant l'effort a été intense.","Tout à coup, la mer devient argentée. C'est un banc de morues qui brille sous l'eau. Les marins pêchent des centaines de morues. Tout à coup les morues s'en vont. Les marins arrêtent de pêcher. Ils sont fatigués.",0.3,12288," « Gaston, je suis aveugle ! - Non, c'est un banc de poisson au bord de l'eau. Il y en a beaucoup. » C'est fascinant. Les poissons sont argentés et ils frétillent à la surface. Nous arrêtons le bateau. Les poissons tapent contre les côtés du navire. Nous mettons des appâts aux extrémités de nos cordes. Le travail est rapide, les poissons sont affamés. Ils se rassemblent sur le pont. Brusquement, le banc de poisson disparaît. Les hommes transpirent beaucoup parce qu'ils ont travaillé très dur."
233,"Soudain je suis ébloui par le reflet argenté de l'eau. « Gaston, aide-moi, je deviens aveugle ! - Tranquillise-toi, ta vue ne baisse pas, c'est un banc de poissons à fleur d'eau. » C'est fascinant, des centaines de morues, le dos argenté, frétillent à la surface. On accomplit les manœuvres nécessaires à l'arrêt du bateau. Les morues, affolées, tapent contre les flancs du navire. L'équipage met n'importe quel appât au bout des lignes. La rapidité du travail est affolante, les bestioles sont voraces. Les poissons s'amoncellent sur le pont. Tout à coup, le banc de poissons disparaît, plus une queue. Le dos des hommes fume à cause de leur transpiration, tant l'effort a été intense.","Tout à coup, la mer devient argentée. C'est un banc de morues qui brille sous l'eau. Les marins pêchent des centaines de morues. Tout à coup les morues s'en vont. Les marins arrêtent de pêcher. Ils sont fatigués.",0.5,12288," « J'ai vu un énorme groupe de poisson dans l'eau ! Gaston, ils ont fait trembler mon bateau ! »"
233,"Soudain je suis ébloui par le reflet argenté de l'eau. « Gaston, aide-moi, je deviens aveugle ! - Tranquillise-toi, ta vue ne baisse pas, c'est un banc de poissons à fleur d'eau. » C'est fascinant, des centaines de morues, le dos argenté, frétillent à la surface. On accomplit les manœuvres nécessaires à l'arrêt du bateau. Les morues, affolées, tapent contre les flancs du navire. L'équipage met n'importe quel appât au bout des lignes. La rapidité du travail est affolante, les bestioles sont voraces. Les poissons s'amoncellent sur le pont. Tout à coup, le banc de poissons disparaît, plus une queue. Le dos des hommes fume à cause de leur transpiration, tant l'effort a été intense.","Tout à coup, la mer devient argentée. C'est un banc de morues qui brille sous l'eau. Les marins pêchent des centaines de morues. Tout à coup les morues s'en vont. Les marins arrêtent de pêcher. Ils sont fatigués.",0.7,12288," ""Gaston, je vois des poissons brillants dans l'eau. - Relaxe-toi, ta vue n'est pas mauvaise. C'est un banc de morues à la surface. Ils sont fascinants. L'équipage arrête le bateau et les hommes mettent des appâts sur les lignes. Les poissons attaquent vite. Ils se trouvent sur le pont. Brusquement, ils partent. Nous sommes épuisés de l'effort."""
233,"Soudain je suis ébloui par le reflet argenté de l'eau. « Gaston, aide-moi, je deviens aveugle ! - Tranquillise-toi, ta vue ne baisse pas, c'est un banc de poissons à fleur d'eau. » C'est fascinant, des centaines de morues, le dos argenté, frétillent à la surface. On accomplit les manœuvres nécessaires à l'arrêt du bateau. Les morues, affolées, tapent contre les flancs du navire. L'équipage met n'importe quel appât au bout des lignes. La rapidité du travail est affolante, les bestioles sont voraces. Les poissons s'amoncellent sur le pont. Tout à coup, le banc de poissons disparaît, plus une queue. Le dos des hommes fume à cause de leur transpiration, tant l'effort a été intense.","Tout à coup, la mer devient argentée. C'est un banc de morues qui brille sous l'eau. Les marins pêchent des centaines de morues. Tout à coup les morues s'en vont. Les marins arrêtent de pêcher. Ils sont fatigués.",0.9,12288," Voici Gaston et moi dans notre barque. Une grande école de morues s'offre à notre regard. Ils brillent avec leurs dorsales argentées. Nous arrêtons le bateau et les poissons s'enfoncent contre nos flancs. Notre équipage met des appâts à leur extrémité des cordes. Travailler si vite, ils sont insatiables ! Tout à coup, le banc de morues disparaît. Les hommes et nous sommes tous fatigués."
234,"Quelque chose de beaucoup plus sérieux m'attend. les leçons sur les amers, le vent, les courants, les techniques de pêche, de nettoyage et de salaison. Mon père nous explique aussi l'utilisation du sextant qui sert à trouver la latitude et la longitude de notre position. On se rafraîchit avec un minimum d'eau douce par mesure d'économie. Pour la même raison, le linge est lavé à l'eau de mer c'est pourquoi il reste salé et rêche. Les marins font leur lessive.","Jules apprend à : • pêcher • laver le bateau • saler les morues • connaître les phares • connaître les vents • connaître les courants • connaître les outils pour naviguer. Les marins lavent leurs habits avec de l'eau de mer pour économiser l'eau douce. Alors, les habits des marins sont salés.",0.3,12288, Mon père nous enseigne comment pêcher. Il explique aussi comment trouver notre position avec un sextant. Nous rafraîchissons avec de l'eau douce pour économiser. Le linge est lavé à l'eau salée.
234,"Quelque chose de beaucoup plus sérieux m'attend. les leçons sur les amers, le vent, les courants, les techniques de pêche, de nettoyage et de salaison. Mon père nous explique aussi l'utilisation du sextant qui sert à trouver la latitude et la longitude de notre position. On se rafraîchit avec un minimum d'eau douce par mesure d'économie. Pour la même raison, le linge est lavé à l'eau de mer c'est pourquoi il reste salé et rêche. Les marins font leur lessive.","Jules apprend à : • pêcher • laver le bateau • saler les morues • connaître les phares • connaître les vents • connaître les courants • connaître les outils pour naviguer. Les marins lavent leurs habits avec de l'eau de mer pour économiser l'eau douce. Alors, les habits des marins sont salés.",0.5,12288," C'est du pêche en haute mer. Mon père nous apprend les techniques de pêche, nettoyage et salaison. Il explique aussi comment utiliser le sextant pour trouver notre position. Nous ne pouvons pas prendre beaucoup d'eau douce pour économie. Le linge est lavé à l'eau de mer et reste salé. Les marins font leur lessive."
234,"Quelque chose de beaucoup plus sérieux m'attend. les leçons sur les amers, le vent, les courants, les techniques de pêche, de nettoyage et de salaison. Mon père nous explique aussi l'utilisation du sextant qui sert à trouver la latitude et la longitude de notre position. On se rafraîchit avec un minimum d'eau douce par mesure d'économie. Pour la même raison, le linge est lavé à l'eau de mer c'est pourquoi il reste salé et rêche. Les marins font leur lessive.","Jules apprend à : • pêcher • laver le bateau • saler les morues • connaître les phares • connaître les vents • connaître les courants • connaître les outils pour naviguer. Les marins lavent leurs habits avec de l'eau de mer pour économiser l'eau douce. Alors, les habits des marins sont salés.",0.7,12288," Même chose plus sérieux :
- Pêche en haute mer
- Apprendre à naviguer avec un sextant
- Économiser eau fraîche
- Nettoyer le linge dans l'eau de mer

Le père nous explique tout ça. C'est très important pour la vie sur la mer !"
234,"Quelque chose de beaucoup plus sérieux m'attend. les leçons sur les amers, le vent, les courants, les techniques de pêche, de nettoyage et de salaison. Mon père nous explique aussi l'utilisation du sextant qui sert à trouver la latitude et la longitude de notre position. On se rafraîchit avec un minimum d'eau douce par mesure d'économie. Pour la même raison, le linge est lavé à l'eau de mer c'est pourquoi il reste salé et rêche. Les marins font leur lessive.","Jules apprend à : • pêcher • laver le bateau • saler les morues • connaître les phares • connaître les vents • connaître les courants • connaître les outils pour naviguer. Les marins lavent leurs habits avec de l'eau de mer pour économiser l'eau douce. Alors, les habits des marins sont salés.",0.9,12288," Mon père enseigne à pêcher, naviger, et préparer les poissons. Utilisation du sextant pour trouver notre position. Raffraichissement avec de l'eau douce et lavage des vêtements dans l'eau de mer."
235,"Nous ne pêchons plus qu'une morue par ci, une morue par là. Rien de bon, le capitaine est soucieux. Par contre, les marins voient leur profit ; ils pêchent plein d'autres poissons que les morues. Ces « faux » poissons sont mis en saumure puis séchés, par beau temps, sur les haubans. Les marins en tireront un petit sou de plus car les armateurs n'ont aucun droit sur cette pêche. Les armateurs considèrent que cette pêche est du temps perdu et l'interdisent. Par contre, les capitaines ferment les yeux tant qu'il reste assez de place dans les tonnes pour les morues. Les poissons les plus appréciés sont les flétans, leur taille peut atteindre 1m50. Dans ce cas, ils sont bien gras et fort demandés au pays. Un flétan",Le capitaine s'inquiète car il n'y a plus de morues. Alors les marins pêchent d'autres poissons : des flétans. Les marins font sécher les flétans sur les haubans du bateau. Les marins sont contents car ils vont vendre les flétans séchés à Dunkerque. Les marins sont contents car ils vont gagner de l'argent avec les flétans.,0.3,12288," Nous ne pêchons plus que des morues. Le capitaine est inquiet. Mais les marins en pêchent d'autres poissons. Ils séchant ces poissons pour vendre plus cher. Les armateurs disent qu'il perd du temps, mais les marins continuent à pêcher. Les flétans sont les meilleurs. Ils peuvent atteindre 1m50 et sont très gras."
235,"Nous ne pêchons plus qu'une morue par ci, une morue par là. Rien de bon, le capitaine est soucieux. Par contre, les marins voient leur profit ; ils pêchent plein d'autres poissons que les morues. Ces « faux » poissons sont mis en saumure puis séchés, par beau temps, sur les haubans. Les marins en tireront un petit sou de plus car les armateurs n'ont aucun droit sur cette pêche. Les armateurs considèrent que cette pêche est du temps perdu et l'interdisent. Par contre, les capitaines ferment les yeux tant qu'il reste assez de place dans les tonnes pour les morues. Les poissons les plus appréciés sont les flétans, leur taille peut atteindre 1m50. Dans ce cas, ils sont bien gras et fort demandés au pays. Un flétan",Le capitaine s'inquiète car il n'y a plus de morues. Alors les marins pêchent d'autres poissons : des flétans. Les marins font sécher les flétans sur les haubans du bateau. Les marins sont contents car ils vont vendre les flétans séchés à Dunkerque. Les marins sont contents car ils vont gagner de l'argent avec les flétans.,0.5,12288, Nous ne pêchons pas de morue. Le capitaine est triste. Les marins pêchent d'autres poissons. Ils les séchant et en tirent du profit. Les armateurs disent que c'est du temps perdu. Mais le capitaine pense qu'il y a toujours place pour les morues dans les tonnes. Les flétans sont les plus grands. Ils sont bien gras et très demandés.
235,"Nous ne pêchons plus qu'une morue par ci, une morue par là. Rien de bon, le capitaine est soucieux. Par contre, les marins voient leur profit ; ils pêchent plein d'autres poissons que les morues. Ces « faux » poissons sont mis en saumure puis séchés, par beau temps, sur les haubans. Les marins en tireront un petit sou de plus car les armateurs n'ont aucun droit sur cette pêche. Les armateurs considèrent que cette pêche est du temps perdu et l'interdisent. Par contre, les capitaines ferment les yeux tant qu'il reste assez de place dans les tonnes pour les morues. Les poissons les plus appréciés sont les flétans, leur taille peut atteindre 1m50. Dans ce cas, ils sont bien gras et fort demandés au pays. Un flétan",Le capitaine s'inquiète car il n'y a plus de morues. Alors les marins pêchent d'autres poissons : des flétans. Les marins font sécher les flétans sur les haubans du bateau. Les marins sont contents car ils vont vendre les flétans séchés à Dunkerque. Les marins sont contents car ils vont gagner de l'argent avec les flétans.,0.7,12288," Nous ne pêchons plus que des morues. Le capitaine a peur, mais les marins gagnent de l'argent en pêchant d'autres poissons. Les marins séchent ces poissons et ils vont gagner un peu plus d'argent. Les armateurs veulent que nous ne pêchions pas d'autres poissons, mais les capitaines pêchent quand il y a encore des morues à emporter dans leurs tonnes. Nous aimons les flétans. Un flétan est très gros et il vaut beaucoup d'argent."
235,"Nous ne pêchons plus qu'une morue par ci, une morue par là. Rien de bon, le capitaine est soucieux. Par contre, les marins voient leur profit ; ils pêchent plein d'autres poissons que les morues. Ces « faux » poissons sont mis en saumure puis séchés, par beau temps, sur les haubans. Les marins en tireront un petit sou de plus car les armateurs n'ont aucun droit sur cette pêche. Les armateurs considèrent que cette pêche est du temps perdu et l'interdisent. Par contre, les capitaines ferment les yeux tant qu'il reste assez de place dans les tonnes pour les morues. Les poissons les plus appréciés sont les flétans, leur taille peut atteindre 1m50. Dans ce cas, ils sont bien gras et fort demandés au pays. Un flétan",Le capitaine s'inquiète car il n'y a plus de morues. Alors les marins pêchent d'autres poissons : des flétans. Les marins font sécher les flétans sur les haubans du bateau. Les marins sont contents car ils vont vendre les flétans séchés à Dunkerque. Les marins sont contents car ils vont gagner de l'argent avec les flétans.,0.9,12288," Le capitaine pêche une seule morue à la fois. Il s'inquiète. Mais les marins pêchent d'autres poissons pour gagner plus d'argent. Ils séchissent ces poissons dans le soleil et les mettent en saumure. Les capitaines ignorent cet acte car ils ne trouvent pas de place suffisant dans les tonnes pour les morues. Les flétans sont bien chers en France, ils peuvent mesurer jusqu'à 1m50 !"
236,"Jour après jour, pêche après pêche, la routine s'installe. En avril, nous gagnons en clarté. La température monte laborieusement entre 0 et 10 degrés. Les aurores boréales nous offrent des spectacles fantastiques. L'eau reste glaciale et provoque encore l'onglée. Je me tape les mains sur les épaules pour réchauffer mes doigts. Quant aux oreilles, ça ne va pas mieux, elles rougissent, bleuissent, puis se couvrent de croûtes. Au milieu de ces hommes habitués à ce travail esquintant, Je trouve peu à peu ma place. Je me sens bien. J'imite le sifflement du beau merle du printemps. Vlan, je reçois une baffe sur la nuque. Je me rends compte de ma faute. J'avais oublié : le sifflement amène le vent. Une demi-heure de punition m'attend, mais je la mérite.",Tout est calme. C'est le printemps. Il fait plus clair. Il fait moins froid. L'eau gèle encore les doigts. Le vent gèle encore les oreilles. Jules est à l'aise sur le bateau. Jules siffle. C'est interdit de siffler sur le bateau. Jules est puni.,0.3,12288," « Travail dur en avril. Froid et beau spectacle des aurores boréales. Je suis pêcheur. J'ai du mal aux mains et aux oreilles, mais j'aime mon travail. »"
236,"Jour après jour, pêche après pêche, la routine s'installe. En avril, nous gagnons en clarté. La température monte laborieusement entre 0 et 10 degrés. Les aurores boréales nous offrent des spectacles fantastiques. L'eau reste glaciale et provoque encore l'onglée. Je me tape les mains sur les épaules pour réchauffer mes doigts. Quant aux oreilles, ça ne va pas mieux, elles rougissent, bleuissent, puis se couvrent de croûtes. Au milieu de ces hommes habitués à ce travail esquintant, Je trouve peu à peu ma place. Je me sens bien. J'imite le sifflement du beau merle du printemps. Vlan, je reçois une baffe sur la nuque. Je me rends compte de ma faute. J'avais oublié : le sifflement amène le vent. Une demi-heure de punition m'attend, mais je la mérite.",Tout est calme. C'est le printemps. Il fait plus clair. Il fait moins froid. L'eau gèle encore les doigts. Le vent gèle encore les oreilles. Jules est à l'aise sur le bateau. Jules siffle. C'est interdit de siffler sur le bateau. Jules est puni.,0.5,12288," Après des jours, pêches, la routine commence. En avril, il est plus clair. La température monte lentement entre 0 et 10°C. Les aurores boréales nous offrent des spectacles magnifiques. L'eau reste glaciale et provoque encore le gel. Je me froisse les mains sur les épaules pour chauffer mes doigts. Mes oreilles ne se sentent pas mieux, elles rougent, bleuissent, puis se couvrent de croûtes. Parmi ces hommes qui font ce travail dur, je trouve mon place. Je me sens bien. Je suis comme le merle du printemps. Bof, j'ai reçu une gifle sur la nuque. Je comprends que ma faute était d'oublier : le sifflement fait venir le vent. J'ai une demi-heure de punition à attendre, mais je l'ai mérite."
236,"Jour après jour, pêche après pêche, la routine s'installe. En avril, nous gagnons en clarté. La température monte laborieusement entre 0 et 10 degrés. Les aurores boréales nous offrent des spectacles fantastiques. L'eau reste glaciale et provoque encore l'onglée. Je me tape les mains sur les épaules pour réchauffer mes doigts. Quant aux oreilles, ça ne va pas mieux, elles rougissent, bleuissent, puis se couvrent de croûtes. Au milieu de ces hommes habitués à ce travail esquintant, Je trouve peu à peu ma place. Je me sens bien. J'imite le sifflement du beau merle du printemps. Vlan, je reçois une baffe sur la nuque. Je me rends compte de ma faute. J'avais oublié : le sifflement amène le vent. Une demi-heure de punition m'attend, mais je la mérite.",Tout est calme. C'est le printemps. Il fait plus clair. Il fait moins froid. L'eau gèle encore les doigts. Le vent gèle encore les oreilles. Jules est à l'aise sur le bateau. Jules siffle. C'est interdit de siffler sur le bateau. Jules est puni.,0.7,12288," Le printemps est arrivé. C'est travailler au bord du lac et j'adore cela ! Mais les mains sont froides et les oreilles me font mal. Même si les hommes autour m'apprennent à m'y habiter, ça reste dur. J'ai reçu une punition pour avoir oublié que le sifflement du merle amène le vent !"
236,"Jour après jour, pêche après pêche, la routine s'installe. En avril, nous gagnons en clarté. La température monte laborieusement entre 0 et 10 degrés. Les aurores boréales nous offrent des spectacles fantastiques. L'eau reste glaciale et provoque encore l'onglée. Je me tape les mains sur les épaules pour réchauffer mes doigts. Quant aux oreilles, ça ne va pas mieux, elles rougissent, bleuissent, puis se couvrent de croûtes. Au milieu de ces hommes habitués à ce travail esquintant, Je trouve peu à peu ma place. Je me sens bien. J'imite le sifflement du beau merle du printemps. Vlan, je reçois une baffe sur la nuque. Je me rends compte de ma faute. J'avais oublié : le sifflement amène le vent. Une demi-heure de punition m'attend, mais je la mérite.",Tout est calme. C'est le printemps. Il fait plus clair. Il fait moins froid. L'eau gèle encore les doigts. Le vent gèle encore les oreilles. Jules est à l'aise sur le bateau. Jules siffle. C'est interdit de siffler sur le bateau. Jules est puni.,0.9,12288," Dans l'air glacial, je pêche tous les jours. En avril, il est plus clair et chaud entre 0 et 10 degrés. Les aurores boréales sont magnifiques. L'eau reste froide et moi aussi ! J'ai des mains gelées. Mes oreilles rougent et se couvrent de croûtes. Je suis bien dans ce travail pénible avec ces hommes. Je m'entends mieux maintenant. Quand j'imite le sifflement du merle du printemps, je reçois une punition pour avoir oublié : le sifflement fait que le vent viendra."
237,"Jules remonte sur le pont et il hallucine, la météo change à toute vitesse. La malédiction du sifflement et du vent est véridique ! Les vents, venus des montagnes, rafraîchis par leur passage sur les glaciers font chuter la température d'au moins 10 degrés. Les marins sont à nouveau pris dans une mini tornade. Des creux de 4 à 5 mètres les balancent à leur gré. Difficile de manoeuvrer. Après quelques heures de calvaire, le calme revient. Ils l'ont échappé belle ! Les mauvais jours sont suivis par des jours merveilleux. Que c'est beau tous ces navires rassemblés pour pêcher. Ils viennent de toutes les côtes, qu'elles soient de Flandre, de Belgique, de France, picardes ou bretonnes. Goelettes islandaises de Dunkerque.","Le vent s'est levé. C'est la tempête à cause de Jules. Des grosses vagues secouent le bateau dans tous les sens. La tempête dure des heures, puis elle s'arrête. Après, il fait beau. Les bateaux sont très jolis sur la mer calme.",0.3,12288," Les vents forts font chuter la température. Les marins ont du mal à naviguer. Après quelques heures, le calme revient. C'est beau voir tous les navires rassemblés pour pêcher."
237,"Jules remonte sur le pont et il hallucine, la météo change à toute vitesse. La malédiction du sifflement et du vent est véridique ! Les vents, venus des montagnes, rafraîchis par leur passage sur les glaciers font chuter la température d'au moins 10 degrés. Les marins sont à nouveau pris dans une mini tornade. Des creux de 4 à 5 mètres les balancent à leur gré. Difficile de manoeuvrer. Après quelques heures de calvaire, le calme revient. Ils l'ont échappé belle ! Les mauvais jours sont suivis par des jours merveilleux. Que c'est beau tous ces navires rassemblés pour pêcher. Ils viennent de toutes les côtes, qu'elles soient de Flandre, de Belgique, de France, picardes ou bretonnes. Goelettes islandaises de Dunkerque.","Le vent s'est levé. C'est la tempête à cause de Jules. Des grosses vagues secouent le bateau dans tous les sens. La tempête dure des heures, puis elle s'arrête. Après, il fait beau. Les bateaux sont très jolis sur la mer calme.",0.5,12288, Le temps change vite ! Les vents du montagne rafraîchissent le froid. Les marins ont été pris dans une mini tornade. Mais ils ont survécu ! Ce jour est beau et les bateaux se regroupent pour pêcher. Ils viennent de toutes les côtes.
237,"Jules remonte sur le pont et il hallucine, la météo change à toute vitesse. La malédiction du sifflement et du vent est véridique ! Les vents, venus des montagnes, rafraîchis par leur passage sur les glaciers font chuter la température d'au moins 10 degrés. Les marins sont à nouveau pris dans une mini tornade. Des creux de 4 à 5 mètres les balancent à leur gré. Difficile de manoeuvrer. Après quelques heures de calvaire, le calme revient. Ils l'ont échappé belle ! Les mauvais jours sont suivis par des jours merveilleux. Que c'est beau tous ces navires rassemblés pour pêcher. Ils viennent de toutes les côtes, qu'elles soient de Flandre, de Belgique, de France, picardes ou bretonnes. Goelettes islandaises de Dunkerque.","Le vent s'est levé. C'est la tempête à cause de Jules. Des grosses vagues secouent le bateau dans tous les sens. La tempête dure des heures, puis elle s'arrête. Après, il fait beau. Les bateaux sont très jolis sur la mer calme.",0.7,12288," Il pleut et la tempête est terriblement forte ! Les marins sont dans un calvaire ! Mais, c'est fini ! Le temps s'améliore. Tous les navires se rassemblent pour pêcher. Il y en a de tous les pays, même d'Islande !"
237,"Jules remonte sur le pont et il hallucine, la météo change à toute vitesse. La malédiction du sifflement et du vent est véridique ! Les vents, venus des montagnes, rafraîchis par leur passage sur les glaciers font chuter la température d'au moins 10 degrés. Les marins sont à nouveau pris dans une mini tornade. Des creux de 4 à 5 mètres les balancent à leur gré. Difficile de manoeuvrer. Après quelques heures de calvaire, le calme revient. Ils l'ont échappé belle ! Les mauvais jours sont suivis par des jours merveilleux. Que c'est beau tous ces navires rassemblés pour pêcher. Ils viennent de toutes les côtes, qu'elles soient de Flandre, de Belgique, de France, picardes ou bretonnes. Goelettes islandaises de Dunkerque.","Le vent s'est levé. C'est la tempête à cause de Jules. Des grosses vagues secouent le bateau dans tous les sens. La tempête dure des heures, puis elle s'arrête. Après, il fait beau. Les bateaux sont très jolis sur la mer calme.",0.9,12288," Jules est sur le pont. Le vent et la météo changent vite. Il fait froid ! Les vents venus des montagnes font tomber la température de 10 degrés. La mer est agitée, les marins sont emportés par une petite tornade. Ils ont survécu à ce calvaire. Heureux, tous ces navires sont sur place pour pêcher. Les navires viennent de toutes les côtes : flandriens, belges, français, picards ou bretons. Navires islandais de Dunkerque."
238,"La fin avril est proche. La mer s'envenime de jour en jour. Dans ce mauvais temps qui ne cesse de croître, il est très pénible de suivre notre route. Depuis 3 jours, la goélette est ingérable : roulis à bâbord, roulis à tribord. On entend craquer de partout. L'hygiène est inexistante. Nous puons. Chez les hommes, la barbe pousse. Nous mangeons froid et nous avons froid. Je m'étais imaginé avoir vécu le pire mais j'en étais très loin. Les hommes sont anéantis moralement et physiquement. Plus personne ne parle, ne rit, ne bouge. Il pleut, il neige, il grêle, des vents violents nous secouent.",C'est la fin du mois d'avril : • il pleut • il neige • il grêle. La mer est de plus en plus agitée à cause du vent. Alors c'est difficile de conduire le bateau. Les marins ne se lavent plus. Les marins ont froid et ils mangent froid. Les marins sont épuisés. Les marins sont démoralisés.,0.3,12288," La mer est mauvaise depuis 3 jours. Nous sommes dans la goélette. C'est dur. On a froid et on mange froid. Les hommes ont de la barbe longue. Il pleut, il neige, il grêle. Personne ne parle ou rire. Les vents sont violents."
238,"La fin avril est proche. La mer s'envenime de jour en jour. Dans ce mauvais temps qui ne cesse de croître, il est très pénible de suivre notre route. Depuis 3 jours, la goélette est ingérable : roulis à bâbord, roulis à tribord. On entend craquer de partout. L'hygiène est inexistante. Nous puons. Chez les hommes, la barbe pousse. Nous mangeons froid et nous avons froid. Je m'étais imaginé avoir vécu le pire mais j'en étais très loin. Les hommes sont anéantis moralement et physiquement. Plus personne ne parle, ne rit, ne bouge. Il pleut, il neige, il grêle, des vents violents nous secouent.",C'est la fin du mois d'avril : • il pleut • il neige • il grêle. La mer est de plus en plus agitée à cause du vent. Alors c'est difficile de conduire le bateau. Les marins ne se lavent plus. Les marins ont froid et ils mangent froid. Les marins sont épuisés. Les marins sont démoralisés.,0.5,12288," Mauvais temps. Pas de chance pour la goélette.

Roulis à bâbord, roulis à tribord. C'est pas sympa.

L'hygiène est mauvaise. On mange froid et on a froid.

Je pensais que ça serait pire mais je me trompais. Les hommes sont très malheureux physiquement et moralement.

Personne ne parle, rire ou bouger. Il pleut, il neige, il grêle. Des vents violents nous secouent."
238,"La fin avril est proche. La mer s'envenime de jour en jour. Dans ce mauvais temps qui ne cesse de croître, il est très pénible de suivre notre route. Depuis 3 jours, la goélette est ingérable : roulis à bâbord, roulis à tribord. On entend craquer de partout. L'hygiène est inexistante. Nous puons. Chez les hommes, la barbe pousse. Nous mangeons froid et nous avons froid. Je m'étais imaginé avoir vécu le pire mais j'en étais très loin. Les hommes sont anéantis moralement et physiquement. Plus personne ne parle, ne rit, ne bouge. Il pleut, il neige, il grêle, des vents violents nous secouent.",C'est la fin du mois d'avril : • il pleut • il neige • il grêle. La mer est de plus en plus agitée à cause du vent. Alors c'est difficile de conduire le bateau. Les marins ne se lavent plus. Les marins ont froid et ils mangent froid. Les marins sont épuisés. Les marins sont démoralisés.,0.7,12288," « Mauvais temps : pluie, vent fort, mer agitée. Pas de chaleur ni d'hygiène. Nous sommes dépourvus de nourriture et de chaud. Nous ne pouvons plus travailler car tout est trop dur. Je suis fatigué. »"
238,"La fin avril est proche. La mer s'envenime de jour en jour. Dans ce mauvais temps qui ne cesse de croître, il est très pénible de suivre notre route. Depuis 3 jours, la goélette est ingérable : roulis à bâbord, roulis à tribord. On entend craquer de partout. L'hygiène est inexistante. Nous puons. Chez les hommes, la barbe pousse. Nous mangeons froid et nous avons froid. Je m'étais imaginé avoir vécu le pire mais j'en étais très loin. Les hommes sont anéantis moralement et physiquement. Plus personne ne parle, ne rit, ne bouge. Il pleut, il neige, il grêle, des vents violents nous secouent.",C'est la fin du mois d'avril : • il pleut • il neige • il grêle. La mer est de plus en plus agitée à cause du vent. Alors c'est difficile de conduire le bateau. Les marins ne se lavent plus. Les marins ont froid et ils mangent froid. Les marins sont épuisés. Les marins sont démoralisés.,0.9,12288," Dans la mer mauvaise, la route est très pénible. Depuis 3 jours, le bateau est en éboulant : roulis à bâbord, roulis à tribord. C'est un mauvais temps qui ne cesse de croître. L'hygiène est mauvaise. Chez les hommes, la barbe pousse. Nous mangeons froid et nous avons froid. J'ai peur. Les hommes sont anéantis moralement et physiquement. Plus personne ne parle, ne rit, ne bouge. Il pleut, il neige, il grêle, des vents violents nous secouent. Je suis très triste."
239,"Père est à la barre avec Philippe. « Gamin, ma pire hantise est d'emboutir une autre goélette. Tu vois, sur les 71 bateaux partis de Dunkerque, seuls les plus chanceux reviendront. » Un peu plus tard, une déferlante nous touche, avec un boucan démoniaque, comme si le ciel nous tombait dessus. Le navire manque de chavirer puis aussi vite se redresse. Le second court voir les dégâts causés sur le pont. De retour, le visage blafard, les yeux hagards, il a du mal à prendre la parole : « Il n'y a plus personne sur le pont, la mer les a mangés tous les deux. » Non ce n'est pas possible, pas mon père ! Je pleure à chaudes larmes.","Le père de Jules a peur d'avoir un accident avec un autre bateau. Soudain, une énorme vague arrive. La vague renverse presque le bateau. La vague emporte Philippe et le père de Jules. Les marins sont paniqués. Jules pleure.",0.3,12288," Mon père est au volant avec moi. Il me dit que sa pire peur est de heurter une autre goélette. Il explique que sur les 71 bateaux partis de Dunkerque, seuls ceux qui ont le plus de chance reviendront. Plus tard, nous sommes touchés par une vague terrible, comme si le ciel nous tombait dessus. Le navire a presque chaviré puis s'est redressé. Puis nous voyons les dégâts sur le pont. Mon père est blanc de terreur et ses yeux sont hagards. Il a du mal à parler : « Personne n'est plus sur le pont, la mer les a mangés tous les deux. » Non ce n'est pas possible, pas mon père ! Je pleure des larmes chaudes."
